"Cab","Car","Anth","LMA","EWT","Cbrown","Prot","CBC","N","alpha","LIDFa","LIDFb","TypeLidf","LAI","hspot","tts","tto","psi","Cs","fqe","Cx","fraction_brown","diss","Cv","Zeta"
48.5281055746796,10.1252054274038,1.51956192939542,0.0173320474324282,0.0279927683998831,0.91894864058122,0.0101040320180263,0.0284715022477997,1.52349152951501,40,60.0136461853981,0,2,2.37719767354429,0,0,17.9413555108476,0,0.00629428027896211,0.0130242255947087,0.021662553679198,0.117027366394177,0.556164351291955,0.531974127865396,0.0811374037293717
41.8275031385417,7.22958019263967,3.6333304370055,0.00574866627226584,0.0289560876735486,0.289528281195089,0.0156274685353646,0.0222243330977578,2.02700567757711,40,36.5989608876407,0,2,4.5613033012487,0,0,18.2858050963841,0,0.011088903893251,0.00728111857897602,0.112287691282108,0.0121669962303713,0.0803556630853564,0.555029501789249,0.205152223701589
47.0531253914988,10.2872475210907,4.41095977812074,0.0129685074731242,0.00848190546222031,0.965842838399112,0.00248843410176691,0.0223529182302882,1.82129158684984,40,47.2638314496726,0,2,2.19656665087678,0,0,25.971450204961,0,0.0129896943317726,0.0139753025246318,0.0979247783310711,0.0629344954155385,0.930908765643835,0.728809407330118,0.335057180374861
44.6190735994828,7.48494576281699,1.54759686102625,0.0097285300551448,0.00840547550842166,0.792254965985194,0.013112724639182,0.0031747562532872,2.11935201357119,40,51.9654097873718,0,2,3.2973212862853,0,0,22.3438387387432,0,0.022344900125172,0.00610447359853424,0.0699112564325333,0.289028114243411,0.268098611617461,0.680329016293399,0.0136146262520924
65.7940829414809,12.9825370081937,0.643770736176521,0.00617384208948351,0.00320235419087112,0.140758521389216,0.0215830877397698,1.86884938459843e-05,1.95876552397385,40,33.7925324309617,0,2,4.21876481268555,0,0,19.0452968270984,0,0.00858259411063045,0.0192924866301473,0.124771716911346,0.274864900996909,0.618240408366546,0.84872034471482,0.160940741072409
22.1024669959071,3.86332654500824,2.57189295161515,0.0118234882235993,0.0273791608037427,0.912000146461651,0.0241154177801753,0.0228076673876285,2.0521544793155,40,38.6475221160799,0,2,4.81393421627581,0,0,18.1506126362365,0,0.0134606695594266,0.00738406078657135,0.0390906969085336,0.281135529326275,0.530033008893952,0.99166714574676,0.0947566532995552
52.1010939234918,10.6271232548074,0.888629409600981,0.0053387647762429,0.0288691979497671,0.555445786099881,0.00244955361061264,0.0274282980127376,1.633581798058,40,34.7865584585816,0,2,2.06107185618021,0,0,22.5418800080661,0,0.0183254236634821,0.0114620910550002,0.0154999254737049,0.236744428309612,0.0482142989058048,0.599473198526539,0.298244483536109
54.022183676332,11.4425480637202,2.98111989547033,0.00560384545009583,0.0130440814080648,0.227142869727686,0.00220411777128,0.000689255950972438,2.28995092725381,40,36.1641274299473,0,2,3.6081746253185,0,0,27.6186534028966,0,0.015396793470718,0.0163288687390741,0.0958661497104913,0.0798859153641388,0.60714371711947,0.946822169586085,0.238847967237234
38.1585419651734,6.86206799619935,3.2872909825528,0.00607622836949304,0.0118465874134563,0.28939731605351,0.0250414186736243,0.0234379311898327,1.9182786620222,40,30.394832091406,0,2,3.24695840943605,0,0,27.0876948733348,0,0.0264763942826539,0.00842894051340409,0.0301328527741134,0.294292240426876,0.694285201141611,0.633418549201451,0.470000616391189
23.1747739780333,5.5697769720954,2.24509121803567,0.0130822923150845,0.00760746979992837,0.492400262970477,0.0217030147736729,0.000599278604504652,2.48430728563108,40,31.361117856577,0,2,4.44568131305277,0,0,21.4369042078033,0,0.00442902299109846,0.017037662077928,0.0592402687761933,0.0615784568712115,0.407515778904781,0.531627195421606,0.342151039629243
26.6376915485233,5.05112189232285,3.92444513028022,0.012134935996728,0.0207640002323315,0.12781371595338,0.00192950061580865,0.0253097804330499,1.97143580927514,40,60.4280569404364,0,2,3.60066807013936,0,0,21.4079220942222,0,0.019388835139107,0.00595027502276935,0.14420391721651,0.173442682460882,0.153831145726144,0.871402271091938,0.0911203041905537
58.7578430459739,12.4551662446601,3.39938150101807,0.0131501734687481,0.0109653808865696,0.0907182982191443,0.0251903811503574,0.00139032661948819,1.95956905046478,40,69.0175802819431,0,2,3.20933439652435,0,0,22.0240854041185,0,0.0287123363139108,0.0182448602828663,0.196489066164941,0.155884809605777,0.241034478414804,0.932621550280601,0.298303529853001
52.6498767640989,10.3317455070412,3.95454626809806,0.0129680533800274,0.0269199878773652,0.00522523932158947,0.0175453371590562,0.0037373858131934,1.68640645779669,40,68.0757076386362,0,2,4.77716139261611,0,0,21.2449491361622,0,0.029819967225194,0.012882161475718,0.185684429993853,0.059918797085993,0.986086637945846,0.913348478381522,0.446791159920394
69.4950182448889,14.5699586317289,0.759203977533616,0.0182671600149479,0.0214537751767784,0.403451278340071,0.0216313744373689,0.0118786942778435,1.79978327499703,40,40.7791079860181,0,2,4.43767906958237,0,0,18.4683058457449,0,0.00482036407571286,0.0185249375575222,0.104198224423453,0.245298209460452,0.0782488631084561,0.773512125015259,0.404172076960094
60.9292657113926,13.4447456745272,4.09081386134494,0.00795874963281676,0.00264436386199668,0.231467742007226,0.0164262495743716,0.00971150014853571,1.70697338925675,40,56.8948775809258,0,2,4.66011595888995,0,0,21.7320002429187,0,0.0235028971452266,0.00624849867424928,0.0140072045382112,0.183019040920772,0.290744392201304,0.50232865428552,0.414159014006145
50.4834743681334,9.2894560814297,1.32164894824382,0.0126969682774507,0.0313512392677367,0.912153571844101,0.00119765215249499,0.0202060802809498,1.77654937421903,40,40.308128381148,0,2,4.59796604886651,0,0,19.437847196823,0,0.021000500684604,0.0147142989479471,0.122096598893404,0.00404924664180726,0.653135057538748,0.683268503285944,0.261524699046277
30.6839934741943,7.31697171317695,1.41238353517838,0.0143797245575115,0.0182487208233215,0.490480267908424,0.00726675999501254,0.00466214867929229,2.44091096217744,40,57.1052140649408,0,2,2.47707555233501,0,0,20.5472375429235,0,0.009568110848777,0.00647136615589261,0.123837538156658,0.175715823518112,0.165558135835454,0.741409524460323,0.263962125056423
48.1802351915508,9.77118380892052,1.47435295698233,0.00722883864422329,0.0192389244935475,0.992442351998761,0.00604137369031086,0.0174366328386823,2.28935180907138,40,62.9567190539092,0,2,2.51863504131325,0,0,19.7932619566564,0,0.00270583717385307,0.00837675923365168,0.0721034253016114,0.0818758909357712,0.195897513302043,0.862976868753321,0.415180160314776
53.2528853601455,11.1387999355364,2.17224469478242,0.0133699458383489,0.0253767810948193,0.380690645892173,0.0219302154299663,0.0146389996860316,2.27909920620732,40,38.4268805384636,0,2,4.62148919026367,0,0,22.8671372914687,0,0.0250317155127414,0.0159800881997216,0.0406804277561605,0.069038012274541,0.561336615588516,0.718857022933662,0.435047891689464
68.6968894088664,13.4409297637633,3.12016493291594,0.0169271482492331,0.0106426698318683,0.815246251411736,0.0298788071619999,0.0266298066814314,2.14794876496308,40,51.8216776195914,0,2,3.80417252494954,0,0,18.9022597507574,0,0.0203340478031896,0.0138029692019336,0.151914955629036,0.100017667212524,0.450615301029757,0.701863462571055,0.402595466002822
43.7260212042887,8.13792898145872,3.7865358281415,0.0112151596881449,0.0145967602906749,0.404892119346187,0.0129465772798005,0.0255766147297458,2.08001802419312,40,55.4695317801088,0,2,4.39792436850257,0,0,17.8718131582718,0,0.00336156513774768,0.00520589976804331,0.0479043891187757,0.165693220705725,0.770591449458152,0.708673953660764,0.356889457209036
42.3904927035215,9.07428051620564,4.09951807383914,0.0179761503462214,0.0344092482328415,0.768412188393995,0.00647903020502999,0.0014966877080081,1.84549395577051,40,60.009084539488,0,2,4.49324155738577,0,0,21.8002871016506,0,0.0190633194870315,0.00807739251409657,0.13991567757912,0.091546985367313,0.0529850809834898,0.837330729467794,0.304775334428996
26.631750782519,4.33282186905857,1.94415302958805,0.0140746156824753,0.0173720977134071,0.940491599729285,0.025834521392819,0.0213710454855463,2.23437921819277,40,36.0766105074435,0,2,3.45861404156312,0,0,29.9675793224014,0,0.0242398443259299,0.00918233446544036,0.122913008043543,0.0321402783505619,0.27200544020161,0.500350964372046,0.2001015804708
38.7956876102713,7.71349301678505,2.22642210766207,0.0155835657683201,0.0139536830829456,0.828682532766834,0.0156381997512956,0.00566645864654798,1.72651573433541,40,50.9423507004976,0,2,3.78405268769711,0,0,15.2653312124312,0,0.00162387726595625,0.0078535171574913,0.0411009135656059,0.0240622295765206,0.516677609179169,0.572983555844985,0.214752192143351
28.3955207481104,6.51427411600308,3.1892816129839,0.00680111994617619,0.0213676906772889,0.147224142681807,0.00269516599079361,0.0251522292227484,2.2461110141594,40,69.2010221723467,0,2,4.68859690241516,0,0,29.8739611718338,0,0.0182605918147601,0.0132244775735307,0.108108318829909,0.238974445941858,0.585850752191618,0.774375888169743,0.207787426188588
56.1518362400809,11.0983537914325,1.20452231622767,0.0137919979263097,0.0207120519294404,0.29544076602906,0.00668738065865124,0.0149354877130431,1.91541902115569,40,34.5593281555921,0,2,2.21583462622948,0,0,28.1390874437056,0,0.0145679277204908,0.00533657678519376,0.0278697632718831,0.290907569183037,0.298612961079925,0.706101233256049,0.135676069417968
51.1371548307851,9.73314480913191,3.27562433411367,0.0141380387358367,0.00787948681693524,0.211073739686981,0.00130734261023114,0.0279990814444097,2.27872650581412,40,62.1053930278867,0,2,2.4182942439802,0,0,27.3143768229056,0,0.0166412599431351,0.00742390137631446,0.153740270622075,0.207415721425787,0.0349317754153162,0.719798130332492,0.438254492706619
