"Cab","Car","Anth","LMA","EWT","Cbrown","Prot","CBC","N","alpha","LIDFa","LIDFb","TypeLidf","LAI","hspot","tts","tto","psi","cell.d","inter.c","baseline.abs","leaf.thick","albino.abs","lign.cell","Nitrogen","fraction_brown","diss","Cv","Zeta"
19.8111886016214,4.08504231027075,0.0905743039911613,0.0108513683197089,0.00871859786473215,0.0505850757472217,0.00898236176844221,0.0216982804233558,1.84565129154362,40,57.0544071495533,0,2,4.2464205340948,0,0,29.3140123144258,0,72.1474444284104,0.0216802376648411,0.000779365083947778,2.88606594395824,0.126729819690809,1.0037194613833,0.444919158518314,0.241984428092837,0.0500513990409672,0.791235646000132,0.470480298507027
39.1996968574128,8.48021907898734,2.52083879720885,0.00560834981151856,0.0280797442286275,0.113032404799014,0.0106510771470377,0.0287404636023147,2.20434128167108,40,44.7584971506149,0,2,2.47821127716452,0,0,25.3199082822539,0,73.6665626929607,0.0344167580502108,0.000500892737414688,1.89051359225996,1.60268355533481,2.27955294330604,1.66748682172038,0.0211273178458214,0.301200644811615,0.611222471692599,0.279145704000257
31.7008404271628,6.21895536014634,3.34090397169348,0.00814672477077693,0.00249243238708004,0.608773569809273,0.0115878431708622,0.0286745072137914,1.95896811690181,40,48.7113376986235,0,2,2.39548846008256,0,0,28.3429969567806,0,29.4872594682965,0.0500763739878312,0.000512394763436168,1.66078023430891,2.78098709997721,3.8687013767194,1.21194245624356,0.0822342325933278,0.917965035885572,0.510779370320961,0.44878106447868
27.8025294963027,6.25495560447246,4.46282662509475,0.0194514057121705,0.0210713754999451,0.114359758328646,0.0227115772924665,0.0276892722467426,1.9919350692071,40,52.065165778622,0,2,2.81686285091564,0,0,16.4022135199048,0,31.2414680141956,0.027930405754596,0.000437207816075534,2.38734670970589,0.0632198599632829,4.68588987621479,0.730482516251504,0.220593486260623,0.43036448257044,0.601751858484931,0.494575603748672
46.3749394128302,9.70954720443235,2.85651780967601,0.0187432450498454,0.0241453239051625,0.827081106137484,0.0131808043847512,0.0289314180057705,1.92584856948815,40,65.8246374782175,0,2,2.55534645286389,0,0,28.9283545722719,0,79.7195267025381,0.0368590042274445,0.000478046001959592,2.61123119154945,0.949845500523224,2.99239297653548,0.87036769464612,0.0710126637015492,0.453819493995979,0.802798512158915,0.0135163111845031
44.0881314422983,8.91948852722762,3.61902283213567,0.0190567764663137,0.0193626765380614,0.772586480947211,0.000839193965494633,0.0214746078817663,1.72610351094045,40,43.1178837455809,0,2,2.48211091081612,0,0,17.0690655475482,0,66.7925680673216,0.051565274274908,0.000490953020285815,1.30942850396968,0.544326892588288,1.23714918526821,1.62547381413169,0.25523473857902,0.508142811479047,0.780230658478104,0.267576822545379
29.0801743457783,5.87970334664805,1.00410055601969,0.0168372214154806,0.0219010336208157,0.656069015618414,0.0138632528252085,0.00848640611414565,2.27687722141854,40,53.6590987723321,0,2,4.81359348003753,0,0,18.9362071326468,0,37.6817575353198,0.0200404331134632,0.00050278871068731,1.98539993427694,0.650129402987659,3.21200342755765,1.08419378413819,0.227087878296152,0.00278986664488912,0.896982884616591,0.421735257143155
60.2079882054112,12.3127462552283,1.00696107116528,0.00899429576820694,0.0168556994381361,0.743114131968468,0.0268554799308558,0.0104669177682255,2.17276142141782,40,59.4824387785047,0,2,4.3506684738677,0,0,29.8295567301102,0,55.8114029408898,0.0377299341885373,0.000575175071787089,1.97114586336538,2.72399213025346,5.37409461010247,1.77194078587927,0.0390312552452087,0.865226677851751,0.931634479667991,0.482781689148396
27.7127370183583,5.52693482738849,3.94873781141359,0.0197146120213438,0.023878453838639,0.184330779360607,0.00581721502073575,0.00388868133418029,1.75272186403163,40,46.6371136158705,0,2,3.93022233690135,0,0,15.6317408778705,0,67.1168325701728,0.0437615935783833,0.0006482471476309,1.43378763967194,1.53729145531543,4.9243639819324,0.554822739958763,0.267260603397153,0.397433501901105,0.982692805235274,0.047018266748637
69.2753071040156,13.7719386488724,3.1201606518589,0.00807892284356058,0.011752844511997,0.719041217118502,0.0157774323784909,0.0276436010322208,2.08325862931088,40,45.0302826333791,0,2,3.08097105496563,0,0,22.5837377028074,0,35.4449093143921,0.0424845367996022,0.000400925328675658,2.8768680755049,0.020540066761896,2.56272113206796,1.0136890755035,0.175563428015448,0.860332199838012,0.573912012972869,0.302502844948322
58.9653694444895,11.522380633573,3.7117505245842,0.0136721341230441,0.0347988104224205,0.36505908658728,0.0157039266779134,0.0225637856496102,1.99362999759614,40,66.0442784335464,0,2,4.74673596629873,0,0,21.6345991473645,0,78.0076071270742,0.0566913888882846,0.000594307334348559,1.3548255612608,2.0907348676119,3.82019825652242,1.04510239800438,0.181515123322606,0.684834448387846,0.85587474796921,0.490188188268803
38.0478299911554,7.10617813862391,0.360673806862906,0.0127942404802889,0.00891194561310113,0.562503093853593,0.00734770119839348,0.0271382299684244,2.21343090571463,40,56.4581069350243,0,2,3.10718878684565,0,0,21.7088336125016,0,53.1634994538035,0.0303073493065312,0.000740683131758124,1.20181593638845,1.12139901425689,5.38583528972231,1.10742958798073,0.25133764303755,0.518832127097994,0.523845406947657,0.413501187111251
73.6117927803689,14.8804324570096,3.49720775219612,0.00799593985429965,0.0280814835852943,0.903307112166658,0.025895068319214,0.00805378913086606,2.32120863208547,40,31.5297388378531,0,2,2.06333982315846,0,0,29.5478384674061,0,75.6351669691503,0.0392079101735726,0.000723350022640079,2.00881412113085,2.40242511592805,1.618113623932,0.747378486394882,0.151873169979081,0.692949089454487,0.950494413380511,0.118917266256176
49.9874748411341,9.16833311861517,2.96084175934084,0.0172649104730226,0.00723839960992336,0.00301891891285777,0.0117250967362546,0.00540469723712886,2.27922613080591,40,50.8434013463557,0,2,4.22440701955929,0,0,17.344472334953,0,25.1185088197235,0.0302800586540252,0.000622128193825483,2.06993162096478,2.21551441191696,1.80121849779971,0.580110143870115,0.228654062817805,0.105322875082493,0.6015163899865,0.411595820914954
51.2116477198465,10.3894328458061,0.0708281326806173,0.0141509520460386,0.0198801499735564,0.473248131107539,0.0227199592505675,0.0181379184104013,1.96518357680179,40,61.5332766156644,0,2,2.9283834984526,0,0,22.6665839133784,0,73.746381016681,0.0560467603243887,0.00043310661483556,1.24560312344693,0.131150510162115,5.48466113302857,0.684746365947649,0.104024931276217,0.0487379303667694,0.712009457405657,0.419836148503236
49.4922388228887,9.7104732853991,4.34259406419005,0.00520246233209036,0.0100087676434778,0.696218837751076,0.0282018064154848,0.00120137640119763,1.79789021005854,40,61.2595545127988,0,2,4.4461223478429,0,0,25.4056626674719,0,55.802985674236,0.0256408804515377,0.000604174627456814,2.41682970458642,0.835406358819455,2.54744435334578,0.67827713182196,0.107862855750136,0.666077323490754,0.926547438255511,0.236404647585005
28.9203437060746,5.75360621958387,2.28766130539589,0.0137857911759056,0.0271418342944235,0.178028721362352,0.00473696790997637,0.00922939118167618,1.86776732746512,40,62.7351346705109,0,2,2.30589085910469,0,0,20.7806022441946,0,43.1885385862552,0.0296307903015986,0.000466590600088239,2.52209186078981,0.43728004116565,2.02701916825026,0.555578432464972,0.109556349087507,0.31384728080593,0.670709277037531,0.396776898764074
46.9764665406656,9.8922064465021,1.97485518234316,0.00909379454678856,0.00836918054474518,0.595831519225612,0.00249208133249078,0.0219942664090567,2.03484906628728,40,51.556234266609,0,2,2.15163091244176,0,0,18.799981061602,0,73.2193519570865,0.055726828025654,0.00048448696564883,1.33817920298316,1.36983786569908,1.84326995071024,1.23959291419014,0.178620865358971,0.284492695704103,0.605105575989,0.454667138750665
55.4308695961835,10.6552607267663,0.90244818397332,0.00845190061372705,0.0161698415214196,0.8131809073966,0.029763733063757,0.00778706332966918,1.60873991972767,40,40.0993279181421,0,2,4.24841912067495,0,0,20.1399563311134,0,31.5590324415825,0.054042245419696,0.000570139453280717,2.52964815362357,1.62693377444521,5.19086281443015,0.730232689809054,0.092211094382219,0.870230578584597,0.959248241269961,0.17319949704688
15.0131324162848,3.30989429854236,2.00051423418336,0.0100008833606262,0.00164951133914292,0.494927656138316,0.0276987249223306,0.0041856648388668,1.97492630034685,40,57.0536971651018,0,2,3.81581837125123,0,0,22.3389631358441,0,66.7139308888,0.0733829292980954,0.00070555022386834,2.13975720698945,0.935982130235061,3.55376214743592,0.92192147760652,0.105561451823451,0.981568609597161,0.614533669664524,0.293906804523431
66.0736351184123,14.017962990246,0.544789592851885,0.0132846610352863,0.0261959769679233,0.871227367548272,0.00563175049092621,0.0194080029614293,1.66588532808237,40,48.5287295468152,0,2,3.51610856223851,0,0,22.3756267258432,0,57.5883729394991,0.0401488575106487,0.000675405238755047,1.87581803854555,1.40745240286924,4.57737335376441,1.67451199861243,0.109816098748706,0.305384557228535,0.688488162471913,0.184281830443069
57.8359844338891,11.8800498137733,4.40222127735615,0.00957734926836565,0.0276505217305385,0.985365976579487,0.0204312263447535,0.0230457172865886,1.75694904848933,40,55.6902622338384,0,2,2.55280535668135,0,0,22.8548904508352,0,32.0803195599001,0.0344408035790548,0.000691673665959388,1.24395312527195,1.80717503651977,5.45836303057149,0.784536163136363,0.0640875466167927,0.306202000472695,0.810793305397965,0.424516603117809
33.5175774262805,6.36752268580784,0.437441946007311,0.00660701391752809,0.0346739614084363,0.389179474906996,0.0169746225059056,0.00337955166733358,1.69343153457157,40,65.8501528203487,0,2,2.23469023010693,0,0,24.965449932497,0,60.860946852481,0.03610692655202,0.000460647120047361,2.16624807617627,0.0913332661148161,2.13456253544427,1.08709915732034,0.167277248343453,0.382805595407262,0.794863961520605,0.479711049003527
54.2885822466178,10.2387672152764,3.09710180468392,0.00620311147882603,0.0243237999719568,0.641915139043704,0.00860398233310087,0.0196666145240469,1.96291046100669,40,48.1230186950415,0,2,4.86348417843692,0,0,21.4729515672661,0,57.0231725648046,0.0579045847989619,0.000741148496512324,1.6737198300194,1.20593989337794,4.4672308282461,1.40010314937681,0.0701969355577603,0.431806787382811,0.853960936306976,0.496209886274301
50.7954687429084,10.7586680001642,1.62523537280504,0.0169487222970929,0.0343611255330034,0.574403023114428,0.00169843739964999,0.0100284254303807,2.22972874203697,40,33.545793807134,0,2,3.68417236418463,0,0,28.1754781538621,0,39.6913240232971,0.0261175181157887,0.000420953983254731,2.57897874671035,1.86926642130129,4.33534928853624,1.16999860722572,0.170813339296728,0.334708920447156,0.720799620379694,0.0174510020297021
59.2093089239371,11.9489744542478,1.26087094063405,0.0195453784591518,0.00381853245990351,0.116773772751912,0.0273871853059437,0.027609817811551,1.51185414334759,40,38.6874028667808,0,2,4.36798861715943,0,0,23.4967457607854,0,40.6407392292749,0.057090109679848,0.000703047624509782,2.47393259466626,1.64040664723143,3.87344403914176,0.846390594122931,0.152481305133551,0.977940375218168,0.507025537663139,0.0510196838295087
51.8768323462142,10.1388246683706,0.4222220715601,0.0153707860712893,0.0247723191250116,0.847659692168236,0.00759020274350885,0.0167618572113663,2.44883360085078,40,49.3480663746595,0,2,2.74396472657099,0,0,20.750005437294,0,62.7341052587144,0.0513761152280495,0.000467827865947038,1.98938258090056,1.6269311949145,4.56984434183687,1.5277452818118,0.124826704734005,0.35459034377709,0.874203404062428,0.362370774499141
49.2795235307661,9.58621124876843,0.236371421255171,0.0194767283182591,0.0304449072778225,0.750358333811164,0.00657743410740746,0.0273646180606028,1.72952893702313,40,30.8628852292895,0,2,2.54031178564765,0,0,20.9152031270787,0,25.156704824185,0.0787873433809727,0.000560554006695747,2.46403208929114,2.63109083916061,5.04168418608606,1.34647933738306,0.0567950160708278,0.482464022701606,0.726802482036874,0.000642289407551289
