"Cab","Car","Anth","LMA","EWT","Cbrown","Prot","CBC","N","alpha","LIDFa","LIDFb","TypeLidf","LAI","hspot","tts","tto","psi","Cs","fqe","Cx","fraction_brown","diss","Cv","Zeta"
41.521721355535,8.02690829784538,4.41254777682479,0.0062112520635128,0.0236908179754391,0.6789732768666,0.0047966018207022,0.00195007279524812,1.92355103581212,40,66.2514912243932,0,2,3.47176200803369,0,0,17.7781701204367,0,0.0241984428092837,0.00575077098561451,0.116494258400053,0.0629428027896211,0.53494837298058,0.554156384197995,0.454558943281882
63.2353970702126,12.0924238501781,0.583245189394802,0.0175149955588859,0.027231215196196,0.990037829615176,0.0146003714549425,0.0293154738546768,2.12630268605426,40,61.9271512702107,0,2,3.8923012833111,0,0,22.4686844658572,0,0.00211273178458214,0.00951800967217423,0.0444889886770397,0.11088903893251,0.152074571931735,0.780719228205271,0.304541862104088
40.479590622434,7.09591219829005,0.941772926249541,0.0140114132931922,0.0231713390313089,0.0910164243541658,0.0124266365720425,0.00138769747148035,2.17447109823115,40,63.1346522644162,0,2,4.46374315069988,0,0,16.022643285105,0,0.00822342325933278,0.0187694755382836,0.00431174812838435,0.129896943317726,0.598353501642123,0.744811945827678,0.251407815143466
35.2610680998495,7.10541029734971,1.21364095620811,0.00735812662285753,0.00756119670625776,0.708097076276317,0.0269938412424154,0.0042052375930734,1.79974504676647,40,37.8658359777182,0,2,2.2283366699703,0,0,17.7216826379299,0,0.0220593486260623,0.0114554672385566,0.0407007433939725,0.22344900125172,0.0736315732356161,0.674778141081333,0.423965334426612
69.660928762049,13.8285899070256,0.180753614986315,0.00511099161813036,0.0290627420367673,0.988549888134003,0.0240514765185374,8.14963692426681e-05,1.99035174911842,40,46.466127242893,0,2,4.05440022679977,0,0,22.9318124614656,0,0.00710126637015492,0.0118072924099397,0.121119404863566,0.0858259411063045,0.952832442009822,0.811929292278364,0.45269281452056
33.0745363204678,6.71819670628984,1.53045819187537,0.0119959024596028,0.0200050801369362,0.0900222714990377,0.0097293006443372,0.00248440618716413,2.22406225185841,40,46.8409131094813,0,2,3.9167003845796,0,0,27.1666482801083,0,0.025523473857902,0.0126221421721857,0.112092263391241,0.134606695594266,0.158937385771424,0.597726742271334,0.212894268799573
71.8365730119276,15.6722866055467,2.52767418790609,0.0124666608299594,0.034247194734402,0.324067119508982,0.0027901945435931,0.0280630451830081,1.92977927764878,40,63.4091255068779,0,2,3.15320945437998,0,0,25.202392739011,0,0.0227087878296152,0.00504184799967334,0.158793153846636,0.183254236634821,0.430806070333347,0.538749813684262,0.0610166899859905
37.6497745848556,8.22112071580055,1.81915052770637,0.00934650866896845,0.0109879236835986,0.354967371560633,0.0134723754666909,0.00768739441921003,2.37950416770764,40,48.9045413956046,0,2,2.05237035872415,0,0,23.1392117205542,0,0.00390312552452087,0.0179784001677763,0.172653791867197,0.15396793470718,0.755257915938273,0.739665374276228,0.0924674889538437
35.0189320565304,6.01341776861453,1.36647667398211,0.0159932298050262,0.033218104172498,0.694754014490172,0.00788523724644678,0.0104424029595498,1.56202019937336,40,45.5078784748912,0,2,3.08047668053769,0,0,22.2912194905803,0,0.0267260603397153,0.0109615025285166,0.19307712209411,0.264763942826539,0.228596034226939,0.575332131935284,0.0941066662780941
47.5715997532252,9.0231190330267,2.38354546017945,0.0165878226677887,0.0155179824386723,0.40993151278235,0.0258910398809169,0.00874723063441692,1.92277428740636,40,55.9010767377913,0,2,4.33942907722667,0,0,24.4963616249152,0,0.0175563428015448,0.0179049829975702,0.0295648051891476,0.0442902299109846,0.802510805195197,0.648100671940483,0.00974278745707124
29.8581208602715,6.19748293108625,0.494622930069454,0.0181190099113155,0.0219097627261654,0.811252401210368,0.0130874875652581,0.00801974003407871,2.4387117207516,40,36.145407455042,0,2,4.75473813153803,0,0,15.7630357984453,0,0.0181515123322606,0.0152725167258177,0.142349899187684,0.19388835139107,0.0633516681846231,0.860509793041274,0.0338359827874228
29.752239756613,6.93324681630731,0.149207738810219,0.00762410940253176,0.0154937726394273,0.791807489702478,0.0149994197087828,0.0139576927246386,1.60263795848005,40,67.9950932972133,0,2,4.21107471268624,0,0,21.9400682032574,0,0.025133764303755,0.0127824819064699,0.00953816277906299,0.287123363139108,0.882990685524419,0.991222665412351,0.0687186195282266
30.6363404306295,5.57530835126762,1.87691752309911,0.00551361999008805,0.00803121213708073,0.448430587537587,0.0102901724835928,0.0222141501339246,1.56947875791229,40,36.7650743201375,0,2,2.509400106268,0,0,16.4186361792963,0,0.0151873169979081,0.0153942363418173,0.180197765352204,0.29819967225194,0.525477431714535,0.964211074984632,0.17997663281858
48.7932366952048,9.75138674821194,2.67034480709117,0.00980578596238047,0.0246593458354473,0.0433800481259823,0.00890880763661349,0.0257863992609247,1.93013551295735,40,49.1531594004482,0,2,2.769979682751,0,0,24.7453302238137,0,0.0228654062817805,0.00657984312623739,0.0406065559946001,0.0482036407571286,0.901662503834814,0.760495561058633,0.393206783686765
22.0114903372932,4.51739792135423,4.15035938133951,0.0110349235753529,0.0282457662341185,0.815242680488154,0.0215549455099809,0.0159260861059977,1.79176070494577,40,40.8819141983986,0,2,2.94565745955333,0,0,22.6106670463923,0,0.0104024931276217,0.00573106895550154,0.0848037829622626,0.235028971452266,0.0832332449499518,0.535018011345528,0.485431198147126
42.0923851898194,9.35563117809766,1.14540694921743,0.00793504752102308,0.0268121711960994,0.286912278272212,0.0298709527805448,0.0235214624596597,2.23393541853875,40,60.3998632263392,0,2,3.33327570511028,0,0,21.4129821863025,0,0.0107862855750136,0.0149911598523613,0.170618975302204,0.21000500684604,0.64761992986314,0.80524149723351,0.0305999910924584
58.5598840991088,11.7910860928709,2.70663353183772,0.011053071761271,0.00357641232572496,0.0596837974153459,0.00670770143688424,0.0295194344580732,2.49516005069017,40,63.2735830824822,0,2,4.99522605910897,0,0,26.3217153120786,0,0.0109556349087507,0.00970770921208896,0.0682837108150125,0.09568110848777,0.0980910770595074,0.809593845391646,0.0853747992077842
51.8477283284097,10.0012706603983,1.71733112109359,0.0059549218590837,0.0229688687166199,0.708224849309772,0.00205139979176689,0.0147876021403726,1.92745767557062,40,58.8967992272228,0,2,2.18191820918582,0,0,19.4792093709111,0,0.0178620865358971,0.00926739043556154,0.0420422303956002,0.0270583717385307,0.225117282243446,0.680258563254029,0.232853526365943
67.8664939699394,13.4979926455385,3.41500872862525,0.0108305196976289,0.0147264044494368,0.825883919373155,0.0110534079378564,0.0284467416170076,2.3088210253045,40,54.6366290003061,0,2,2.84261822863482,0,0,17.9165665211622,0,0.0092211094382219,0.0180534586787689,0.183699296507984,0.250317155127414,0.732005879981443,0.601701069390401,0.172534646466374
32.8853514728995,6.22946467846532,3.83719019195996,0.0196332175284624,0.0188778967144899,0.629265420604497,0.00125171389275696,0.0163487640622607,1.97509995289147,40,53.6129724979401,0,2,3.45951187890023,0,0,23.8301576580852,0,0.0105561451823451,0.0197235291439574,0.0458134678658098,0.203340478031896,0.58686461346224,0.87978738907259,0.0470641105202958
50.8569462012137,9.70314367695079,2.70013635093346,0.00934838443063199,0.0119893015092239,0.257992120925337,0.00627839776286157,0.00689597780721262,2.49826788180508,40,54.3187165912241,0,2,4.2515774294734,0,0,22.1889273240231,0,0.0109816098748706,0.00958076835842803,0.0753952649887651,0.0336156513774767,0.0137266512028873,0.619760972796939,0.213267759070732
17.5568778045347,3.03484881862697,3.85968099231832,0.0151757064112462,0.029125179882627,0.792209638748318,0.0086453201935417,0.0223664366102614,2.24694662005641,40,34.6919712796807,0,2,4.93687750352547,0,0,19.1481434355956,0,0.00640875466167927,0.00959303000709042,0.124317322159186,0.190633194870315,0.205159500939772,0.8497891939478,0.320060154190287
39.8124259245256,7.38826983188916,2.17323926731478,0.0160297939821612,0.0234317074092105,0.112212726380676,0.0122737477913708,0.0195268115378707,2.22275419067591,40,59.7829138766974,0,2,4.79803229379468,0,0,20.2615705446806,0,0.0167277248343453,0.0107420839311089,0.117945584608242,0.242398443259299,0.278822297696024,0.807282520108856,0.473916111746803
