"Cab","Car","Anth","LMA","EWT","Cbrown","Prot","CBC","N","alpha","LIDFa","LIDFb","TypeLidf","LAI","hspot","tts","tto","psi","Cs","fqe","Cx","LAIu","sd","cd","h","skyl"
55.1707457581702,10.662658223085,0.413864079862833,0.0156922046386171,0.0133255543997511,0.512136830715463,0.0197091245310917,0.00195752785628894,1.66122763720341,40,46.0577942617238,0,2,4.16927529941313,0,0,18.6498256749474,0,0.0234459700179286,0.0133617822278757,0.150237960740924,1.25863706455566,680.196144338697,4.07269996521063,21.6283621266484,0.120352246693801
48.488515050986,9.85569141339634,3.32007818506099,0.00742690874729305,0.0143094102176838,0.185446366202086,0.00453635920861736,0.0135554930249834,1.67611168976873,40,65.5565740913153,0,2,4.08920809696428,0,0,22.7257553162053,0,0.0242599690868519,0.00783282222459093,0.192571656825021,1.34887736518867,680.946040246636,4.42144674179144,21.0373655846342,0.251350136776455
61.1244865820859,11.3824884383175,2.56383242947049,0.00725965396384709,0.0317318299091421,0.326400522142649,0.00598282840043539,0.01138827659328,1.6982281235978,40,42.5045675039291,0,2,4.6121316649951,0,0,27.9478123574518,0,0.0274551445059478,0.00940090456628241,0.0178414748515934,0.22844415907748,543.13877611421,4.44955131551251,29.9871455645189,0.10019179469673
44.5569263135844,9.40563618133195,3.13419858994894,0.0138813500932883,0.0103995328643359,0.817073642974719,0.00719675349422963,0.0272798580432893,1.85761131392792,40,32.4661883246154,0,2,4.12641756678931,0,0,15.6083801400382,0,0.0222664474183694,0.0144657338887919,0.1862985055428,0.828191345091909,599.314994830638,4.53265387145802,29.5022252621129,0.296243694797158
58.8285645185692,11.7147032996949,3.1534537661355,0.0190826590394136,0.00573821680247784,0.748737998073921,0.0198506032832479,0.000908094270245638,1.68133320380002,40,57.1794505603611,0,2,3.06441640784033,0,0,21.9004233798478,0,0.027109207471367,0.0100027781806421,0.133990858215839,1.23354968025815,581.118657533079,6.68141637044027,29.2671447200701,0.166446958738379
44.4152551683031,9.2726795246399,0.179732948541641,0.0187420600862242,0.0163454343583435,0.531741869403049,0.00726124675761675,0.00585194295105524,2.06114485976286,40,45.1265027560294,0,2,4.42175815510564,0,0,17.4900727265049,0,0.00343547700438648,0.018433461409295,0.167243659775704,0.351983777410351,436.619481956586,6.98927801381797,13.083055508323,0.090837321896106
39.9281418057677,8.59249920881608,1.94185081729665,0.0118358018540312,0.00475121486419812,0.961571368388832,0.0021557766583492,0.0203875863450067,2.1590830096975,40,53.5348139237612,0,2,3.05836659949273,0,0,28.7307650945149,0,0.0167681682575494,0.00912568759755231,0.0700736843515188,0.361074475431815,899.278089171275,2.06907581351697,18.9326589880511,0.149857081542723
11.765590179436,3.33107808229212,3.66404114454053,0.00847849696525373,0.0309525373177603,0.104046371765435,0.0211431111195381,0.0224265144112799,2.16025340906344,40,49.6791414078325,0,2,4.25937825860456,0,0,21.1413573485333,0,0.0055898912390694,0.0181619938230142,0.145831613289192,0.745279100071639,386.872001225129,2.74479624279775,24.319897564128,0.226389060448855
64.1750612106227,13.3481832567941,2.54963824641891,0.00665729257161729,0.0191506519606337,0.737123666564003,0.00946875333292875,0.0194896360557876,1.50240078754723,40,41.4310777653009,0,2,4.72445324878208,0,0,24.6079826785717,0,0.00101969278883189,0.0105246233881917,0.054728294769302,0.330560893099755,736.567527148873,3.61597057711333,18.9482472650707,0.29377123976592
50.9306276088839,10.0050000851445,2.64711227745283,0.00832635440747254,0.0261345270215534,0.847479980904609,0.0112824970917474,0.00233664450660581,2.49344603414647,40,30.3367837984115,0,2,3.30615562852472,0,0,17.472276185872,0,0.00408763027517125,0.0136737995164003,0.0614087688736618,1.44805550931487,770.439913216978,5.97013171110302,11.9561595050618,0.06443915523123
