"Cab","Car","Anth","LMA","EWT","Cbrown","Prot","CBC","N","alpha","LIDFa","LIDFb","TypeLidf","LAI","hspot","tts","tto","psi","fraction_brown","diss","Cv","Zeta"
55.316441397962,11.4918062958467,1.97354696423281,0.0170992214046419,0.0107413003160618,0.153465374838561,0.0201507179074269,0.0205239037753711,2.01280016312376,40,59.4706795457751,0,2,2.27082678349689,0,0,16.3395350240171,0,0.25716787870042,0.0280039610806853,0.974206354934722,0.46835165109951
43.1751010838659,7.52676366799609,0.851488278829493,0.00605636589229107,0.0166980232968926,0.55423372425139,0.0115137708469899,0.00738257295612246,1.55794647848234,40,30.9012215863913,0,2,4.32075580419041,0,0,23.1841589778196,0,0.26545397832524,0.240279300836846,0.62611592176836,0.191809331183322
21.8596507191274,3.21817521485339,3.55197990720626,0.00911171162966639,0.00174277241853997,0.683557158801705,0.0221962503875745,0.0018534323532111,2.00526358862408,40,34.5143012795597,0,2,4.787564199185,0,0,29.6094379120041,0,0.024475960736163,0.501272899797186,0.640493454295211,0.127994509530254
67.4310113428061,13.2080040669905,4.49863775633276,0.0160296743130311,0.0263604601351544,0.123643907252699,0.0122600090198778,0.00839350852941628,1.75441811885685,40,59.1385682672262,0,2,3.61451586405747,0,0,20.6087839475367,0,0.0340443709865212,0.132173429243267,0.546509770094417,0.329818530473858
47.8671708496677,9.7612866434616,3.20018701173831,0.00855063318507746,0.00667896265909076,0.511860387166962,0.0203380130142416,0.00931388237621868,2.41639570845291,40,35.0781711749732,0,2,2.56349570583552,0,0,28.6204574676231,0,0.298470145650208,0.280983403790742,0.59755750244949,0.392008664319292
30.3963855341417,5.71415835780686,2.94576073426288,0.017761736928951,0.0230113463285379,0.716758214170113,0.0214667005024455,0.024890013588802,2.14519420801662,40,65.8319716714323,0,2,4.97553299134597,0,0,25.713322480442,0,0.22795946218539,0.5260879045818,0.613691275357269,0.0303968066582456
45.3885377504846,8.28731544269635,0.791370320948772,0.0163543939148076,0.012779715209268,0.351871939608827,0.00843221315703355,0.00858941459538648,2.07535340962932,40,37.0368372555822,0,2,3.9735798377078,0,0,19.7224010049831,0,0.069173222919926,0.00067388522438705,0.628485888359137,0.218166648410261
29.5305328106894,5.72574485359825,0.113486274029128,0.00695156276226044,0.0304316361574456,0.59606940113008,0.017037684868814,0.0179671529049822,1.62458641314879,40,46.699368422851,0,2,2.15614575822838,0,0,29.1428549517877,0,0.168062197859399,0.295498903142288,0.718968839733861,0.214207184268162
53.259429794253,10.3757535587988,3.27407116431277,0.0183630301698577,0.0126233722739853,0.0447349706664681,0.0192727345745894,0.0190611959048291,1.84141709585674,40,34.7880316991359,0,2,2.11737957200967,0,0,29.2870802327525,0,0.229728177655488,0.396026559639722,0.810308934538625,0.0649410110199824
60.0364112604841,12.3655053740355,3.92073786375113,0.0137781714007724,0.00864566952595487,0.916173302568495,0.0139571097481158,0.0216792214272474,2.32732004206628,40,32.0081635098904,0,2,2.05864385981113,0,0,16.4435055234935,0,0.0569722326239571,0.37474227999337,0.501156660844572,0.46579668764025
43.3879421507296,7.60856634497014,4.30379631521646,0.0140757561661303,0.00704440284054726,0.378578714793548,0.0252746914050193,0.0258037783573591,1.80398435727693,40,56.2071182765067,0,2,4.73494261247106,0,0,24.2901471827645,0,0.289132402511314,0.611523148138076,0.742884167935699,0.0430071003502235
11.0049621302397,1.77593679369298,3.90997928450815,0.0175668821518775,0.0326475643599406,0.0437265611253679,0.00662497413560282,0.0180916495279851,2.00001065665856,40,41.3350365497172,0,2,2.28031211392954,0,0,26.176473487867,0,0.153619087929837,0.171789155108854,0.925853914697655,0.000504426774568856
59.133019728611,12.5692632221119,2.93625567702111,0.012593658498954,0.0098649636474438,0.552457267884165,0.0176691649406147,0.0023593991926196,2.33805514848791,40,60.2318422403187,0,2,3.41907184547745,0,0,20.4753899329808,0,0.276191819831729,0.32013183622621,0.904187528300099,0.224670589203015
56.5832016780271,11.6127161860738,4.36667361657601,0.0164327031408902,0.0254640682456084,0.711442838888615,0.0116444132184121,0.00133379756673006,2.35881378059275,40,33.9012798760086,0,2,2.04838566691615,0,0,18.5879154189024,0,0.000646411743946373,0.17133431090042,0.777660242281854,0.241647672490217
24.2172910265121,5.43884092211451,3.58787830453366,0.0102012465638109,0.0188510040929541,0.0348857785575092,0.0271612972650374,0.0253685266260337,2.27825992926955,40,39.0497554186732,0,2,2.14634367357939,0,0,28.1773877958767,0,0.265889351000078,0.600779338739812,0.54138326854445,0.0126675342908129
57.9671251313503,11.0221758905284,3.89757550111972,0.0103931427875068,0.0192353408187628,0.0844240009319037,0.0272937445803732,0.0154368156122579,1.92573911929503,40,43.0154300387949,0,2,4.03495253925212,0,0,22.3062920349184,0,0.168016285495833,0.0940146741922945,0.755218284321018,0.338008251274005
33.4669882943778,5.31299312360179,0.109494899748825,0.0104778174543753,0.0234336119540967,0.689413315849379,0.017589504749414,0.0109071808771836,2.24668186460622,40,44.5544797368348,0,2,2.84514392027631,0,0,18.9949677977711,0,0.0992102104704827,0.16051317169331,0.583238250110298,0.367247739108279
28.1726264903303,5.24593930535859,3.31828555685934,0.0139310432679486,0.0194101268560626,0.698573932051659,0.0180977271263162,0.0101736816804786,1.76190026453696,40,38.886395348236,0,2,4.60392829426564,0,0,17.5950451986864,0,0.263014647038653,0.595447133760899,0.605608707061037,0.0383831119397655
48.3813204931426,9.55616085027113,0.0120875729480758,0.00961055471911095,0.0152143374388106,0.330546655459329,0.00132576859256951,0.0130318253313471,1.95718420483172,40,69.0241294540465,0,2,4.34788458468392,0,0,28.3561254059896,0,0.0357765405904502,0.567370756994933,0.712674316600896,0.369346709339879
35.5408590910276,7.42597515964633,3.00790794251952,0.0102780725911725,0.00485206273524091,0.455723556224257,0.0256212603133707,0.0186587932352186,2.23161620367318,40,59.4982689712197,0,2,4.71191925392486,0,0,19.654383903835,0,0.227530532120727,0.88971548830159,0.881937779835425,0.261043668608181
73.0258219141692,14.5633054630794,3.32995306653902,0.0104908049374353,0.0257670906172134,0.381075726589188,0.0121921805149154,0.00152807102611521,1.75093278218992,40,36.6375031601638,0,2,3.74680583598092,0,0,25.4147678450681,0,0.177754761488177,0.335814291844144,0.844256548443809,0.187727232929319
59.6321898485176,12.171906244105,3.42515243345406,0.00820437733083963,0.00539430429460481,0.787480927770957,0.00439287345731165,0.00845513018828817,1.55453007412143,40,34.550757650286,0,2,4.68209922662936,0,0,23.9459314278793,0,0.0386199248721823,0.240680059650913,0.864592082449235,0.0122092014644295
40.9703145674559,8.23290265561123,4.08483786508441,0.0133638624171726,0.0348626710940152,0.719818890560418,0.0258054461841332,0.00080694035819266,2.44412851333618,40,34.6525523811579,0,2,3.13186588301323,0,0,24.1206425672863,0,0.195605164649896,0.268448775867,0.575808900059201,0.268402243382297
67.6436231111121,12.7502569673672,2.50848721840885,0.00850984677788802,0.0240618441975676,0.33345741010271,0.0130663788784388,0.00151400597909233,1.99648933205754,40,38.7859684787691,0,2,3.68128126277588,0,0,19.6710661542602,0,0.174671850353479,0.631743079982698,0.926435620640405,0.131588841672055
54.6091923592283,11.6341911716015,1.93535827682354,0.0135406669648364,0.034195430887863,0.0417383338790387,0.00854207183236955,0.0157579361464991,2.23668497428298,40,56.5876593347639,0,2,2.07100100209936,0,0,21.1716363555752,0,0.0801344946725294,0.101958635263145,0.526192479068413,0.383049651863985
60.228449951352,11.6067218088369,2.93770440202206,0.0126240652566776,0.0129685704428703,0.919098153011873,0.000465077457821462,0.00726495251641842,1.64157098275609,40,65.885326359421,0,2,2.02540811896324,0,0,26.6474437667057,0,0.0853131230687723,0.618168494664133,0.878809530637227,0.353870165185072
56.8418744398289,10.9607005810181,0.927941199741326,0.0112413352367003,0.0253472468233667,0.736433058744296,0.00437895609907107,0.0269887609186792,1.73917615809478,40,61.2722350750118,0,2,4.57471551280469,0,0,16.153376433067,0,0.20582239232026,0.522935253800824,0.584784832433797,0.219272939139046
48.6958358403936,9.35957763151503,2.76378716889303,0.00783975080354139,0.0338260511253029,0.74598847841844,0.00585491646648617,0.0136903535167873,1.99975749012083,40,48.417396210134,0,2,2.08862241823226,0,0,15.510077169165,0,0.00085475358646363,0.979789056349546,0.700692508369684,0.351120024803095
42.3350741214886,8.67041971898387,0.347309412318282,0.00718720827717334,0.0077924668234773,0.548014640342444,0.00808335428701481,0.0069298040546081,2.02907333779149,40,51.7865786049515,0,2,2.57120497524738,0,0,25.4010694334283,0,0.142069025267847,0.957170959794894,0.699496946530417,0.191610799171031
60.0298721620854,12.1843526950058,0.234594239853323,0.00705379446735606,0.0300820294651203,0.924039099831134,0.0241156455872068,0.00555566681775032,2.4587261301931,40,67.8903382457793,0,2,2.59699352574535,0,0,18.9842082036193,0,0.0230820755241439,0.621681715361774,0.977098727715202,0.225323838181794
40.2125177219666,7.52429848902161,0.932460058713332,0.0156761451007333,0.00520327549846843,0.464823798276484,0.0166765989163588,0.00981942005860154,1.82483038213104,40,54.3617438245565,0,2,4.70598137122579,0,0,27.7436609810684,0,0.134656168799847,0.561118155252188,0.666685290401801,0.131232050131075
42.0892162043812,7.41584026150417,1.46663680637721,0.0121342528401874,0.00905148129817098,0.169785819482058,0.0229029361275933,0.0248090406285971,1.63035034830682,40,45.6546998303384,0,2,2.19776940927841,0,0,17.9713034222368,0,0.163085948769003,0.197902319487184,0.822460094001144,0.182337030186318
31.1867383579206,5.63975326633957,2.66276053735055,0.00813339291024022,0.0244000683394261,0.187315395101905,0.00314571499395883,0.0200800953466049,2.0930960169062,40,57.0306635275483,0,2,3.60886190785095,0,0,29.2962688137777,0,0.0616467769956216,0.269028803566471,0.942691884585656,0.430085777770728
20.611083770551,5.48597262813606,3.60568095976487,0.0170259430073202,0.029459297569003,0.958166198339313,0.0195005951695237,0.022522098987801,1.93322099372745,40,50.5217376723886,0,2,4.39392631663941,0,0,28.9111117227003,0,0.131446256046183,0.217079718131572,0.908839941490442,0.143292867578566
49.9854211291896,9.25767697384252,3.00226018158719,0.015911844993243,0.0212192952213809,0.766334932064638,0.00233000562666217,0.0220193912448129,2.23824053793214,40,40.9768056310713,0,2,2.15052594221197,0,0,22.1213063166942,0,0.0291020726552233,0.418147160671651,0.826736134826206,0.00710922700818628
46.8430578948355,9.67888722356924,0.612535740598105,0.0174920696392655,0.00779294152092189,0.0175315018277615,0.00370216477927985,0.00300200711246813,1.61557764350437,40,50.5594447720796,0,2,4.82255673105828,0,0,20.3672259219456,0,0.149951744824648,0.36845439649187,0.81827133835759,0.359723363886587
64.6006948675671,13.0508941000582,2.53781706502195,0.00602387686725706,0.00510001114709303,0.977813121164218,0.0274825506919506,0.0251020926133497,2.13942987914197,40,37.3905122280121,0,2,3.64362436626107,0,0,27.2562206117436,0,0.0724645743845031,0.582651254255325,0.886907926411368,0.350752719212323
55.6751467192607,12.5729571269269,0.178021555650048,0.0127278799784835,0.0163231738782488,0.587342545390129,0.0126531221551565,0.000800157371535897,1.81460543349385,40,39.4270276091993,0,2,2.56739990133792,0,0,16.8932217161637,0,0.162842709920369,0.711769311223179,0.711584158125333,0.234437744598836
63.6590161073525,11.6260304001637,0.183502999716438,0.0132133775309194,0.00684368094662204,0.79691789415665,0.0106555220061145,0.0194316869185842,1.93515269132331,40,30.1697759144008,0,2,3.79725738777779,0,0,27.0872812159359,0,0.192248737975024,0.305879581486806,0.877041888656095,0.324115114519373
44.0393104768031,9.12531278574572,2.20245444006287,0.01550409441581,0.0302131246314384,0.149445036891848,0.011060625660629,0.00276716334697558,2.20774333458394,40,30.0353475566953,0,2,4.13494623079896,0,0,28.0736113025341,0,0.0482680771965533,0.569242858793586,0.816930132452399,0.409758195164613
17.5503497959802,4.39633112145664,3.16028954868671,0.0128849541163072,0.0155045985672623,0.0109094707295299,0.00742080783691257,0.00803093672349118,2.07554864487611,40,58.0372258834541,0,2,4.38795622298494,0,0,22.1851641428657,0,0.135503753414378,0.188421317143366,0.658514947979711,0.0550099688116461
63.5589595805634,12.4909857692254,1.5763153861044,0.0112396761053242,0.019825602713041,0.333657386479899,0.0126530791773088,0.0147062961385073,1.64565796102397,40,42.7482296247035,0,2,3.04384900839068,0,0,23.5919530503452,0,0.230146512715146,0.639200656441972,0.789178795181215,0.072055522701703
32.3148063074344,6.7451549862838,4.49910243437625,0.0190801451879088,0.020897441867739,0.733000439591706,0.0298777568895393,0.00149839044773718,1.73118502390571,40,34.3414143845439,0,2,3.66590367164463,0,0,18.1143871089444,0,0.0682600374799222,0.252102541271597,0.530666354927234,0.456852225353941
29.5195950786025,5.49818398344037,1.48880178434774,0.0178866845485754,0.0207669147471897,0.0978130749426782,0.0047831213561981,0.0124076334645925,2.46331821614876,40,38.0282755568624,0,2,2.85397695703432,0,0,21.3756516308058,0,0.207222808920778,0.405781690496951,0.603226056322455,0.406336299609393
37.9122352558619,7.07426915286108,3.90347892791033,0.00809134596260264,0.0145158440205269,0.318560717394575,0.0120127960832044,0.00416111184240086,1.96739174681716,40,44.5545172691345,0,2,3.54943685466424,0,0,22.7771577669773,0,0.250929518253542,0.242161446250975,0.63618969602976,0.0974295240594074
29.9522326712478,6.07251849864444,3.35790031822398,0.00734743800596334,0.00569999181944877,0.179370534373447,0.0262657958612568,0.0157491297934996,2.45329987304285,40,48.9347790274769,0,2,3.12877513864078,0,0,16.7721020104364,0,0.0646715721348301,0.762840998824686,0.76828785368707,0.420567305758595
63.8101718840661,13.288884475655,2.5463430583477,0.0127038163237739,0.0324220969746821,0.351219969568774,0.0149753679995076,0.027745732681579,1.69861397566274,40,38.9142522122711,0,2,2.48434810363688,0,0,24.979057344608,0,0.0958417465444654,0.0717897799331695,0.761622875928879,0.444087138981558
17.9817009189104,2.93700374948299,1.41881598264445,0.0160020122269634,0.0318593402924016,0.153825324727222,0.0268056687171804,0.00454165903010173,2.2780234569218,40,56.2921144813299,0,2,3.34006778686307,0,0,23.0600861110725,0,0.120369826024398,0.380941178882495,0.885163326514885,0.257080004783347
54.7812703270921,10.3391019362305,2.81093218910974,0.0167645529273432,0.0285596910440363,0.734690499026328,0.0296439325264725,0.0277400022995681,2.36742140725255,40,48.4054925758392,0,2,3.25413144449703,0,0,21.4640633692034,0,0.0285759691614658,0.304622422670946,0.577838144730777,0.0894098262069747
34.4247323778414,6.62171215696159,2.23229433805682,0.00866035089013167,0.0239840148817748,0.0454188094008714,0.00510041482308414,0.0248139915928524,2.20965194166638,40,46.1885403655469,0,2,4.45828664069995,0,0,15.1715158810839,0,0.213619398185983,0.107559089316055,0.566669226973318,0.42014528287109
66.2061492641423,13.9805438216887,2.87694076413754,0.00636371515924111,0.0175138235217892,0.216841802932322,0.0220609676235798,0.00258394986485364,2.45310318726115,40,68.0299291014671,0,2,2.09120932151563,0,0,23.1339065765496,0,0.251162311574444,0.0179937605280429,0.845756585593335,0.282853400800377
68.6953855249389,14.1547456934052,1.53326261113398,0.0103449419618119,0.0112452889163978,0.069388255244121,0.00901985067808768,0.00926394274571212,1.77251244708896,40,36.3178903050721,0,2,2.14215033105575,0,0,24.2597862705588,0,0.132657338795252,0.35376683762297,0.646067239809781,0.129857088904828
61.9511944974625,12.7546684801861,1.06055866589304,0.0119172238709871,0.0220838946760632,0.160031476290897,0.01448297057583,0.00508498219371773,1.53386950446293,40,33.447747034952,0,2,4.76862411061302,0,0,17.3102413094603,0,0.217599404929206,0.742232021642849,0.582680713385344,0.185502158827148
